209	523	670	859	800	160
181	167	994	680	749	877
464	691	744	478	560	46
463	913	769	994	911	46
29	175	548	754	314	466
749	896	218	813	231	699
760	590	786	338	461	778
214	707	358	956	218	623
882	257	984	534	337	398
928	247	949	889	215	188
737	756	511	62	701	343
697	286	53	232	436	586
774	838	413	843	748	315
433	48	549	858	493	795
623	681	850	326	426	135
40	197	67	662	410	837
509	585	636	425	737	379
664	951	955	372	219	523
289	236	9	287	826	675
707	649	985	623	130	69
810	671	868	725	820	447
427	469	738	110	677	885
776	541	254	266	246	473
993	758	108	53	157	291
298	582	283	306	918	583
323	779	624	54	771	468
497	405	409	401	531	510
11	357	520	375	731	689
570	946	816	713	340	699
432	810	197	913	290	863
761	400	665	831	961	598
593	450	628	254	205	747
233	790	650	300	841	370
268	1000	220	708	102	332
907	191	920	139	506	263
50	190	255	689	615	859
106	569	237	636	969	333
895	57	397	767	126	927
155	300	500	312	56	557
23	225	25	654	24	240
376	649	929	176	486	940
934	44	372	625	727	26
887	338	539	916	197	562
151	629	461	629	187	68
314	138	380	92	990	582
881	991	434	710	636	392
233	641	366	630	247	144
783	290	845	975	588	880
993	495	484	680	938	97
314	412	321	549	236	246
98	530	245	634	876	276
997	534	234	405	739	750
960	593	570	198	294	8
197	797	744	124	375	495
204	292	815	344	131	254
815	680	658	991	172	632
793	828	984	155	663	60
195	601	538	312	447	276
784	379	984	841	504	557
255	147	382	161	645	859
933	865	157	760	176	152
276	42	412	73	38	283
391	754	247	903	210	342
922	276	401	653	878	242
431	723	503	438	618	487
933	842	889	767	570	329
920	202	564	817	840	255
947	217	649	514	973	263
527	536	846	546	758	315
748	572	602	489	863	870
252	37	797	713	85	888
445	274	497	722	321	301
910	841	441	631	291	830
815	931	907	862	459	929
161	18	186	932	313	563
294	506	796	242	429	603
768	685	205	483	949	237
210	305	754	658	420	72
790	318	673	105	427	659
911	51	196	807	923	882
342	167	157	859	795	121
68	869	763	306	863	28
479	226	357	959	864	896
535	566	423	249	927	431
271	392	475	642	873	739
965	404	759	723	517	714
706	915	734	715	588	300
202	655	223	490	976	798
226	615	547	608	363	876
147	867	852	81	681	928
517	552	848	630	147	258
59	200	939	698	822	651
371	870	553	136	826	162
142	752	724	885	156	240
834	137	691	935	432	361
775	400	708	747	93	474
702	897	305	41	872	690
365	343	694	518	897	284
239	267	593	681	106	989
644	798	951	328	618	351
229	436	127	91	32	779
190	710	600	976	218	735
963	701	301	120	583	833
930	557	612	802	811	347
854	804	439	597	740	803
2	746	146	583	122	414
321	356	908	612	623	966
255	225	712	667	358	160
725	424	49	386	73	87
801	172	100	429	583	707
32	888	693	358	872	188
390	120	754	660	663	42
898	31	46	500	254	365
748	28	715	318	983	597
730	601	496	825	921	677
18	967	414	484	856	863
965	785	845	457	473	456
753	756	580	800	983	113
519	63	384	299	986	717
428	470	430	467	494	170
11	376	147	502	514	161
152	508	536	174	969	290
138	319	903	164	682	550
422	514	984	271	411	477
41	263	92	505	199	501
709	667	284	471	703	105
178	227	566	631	809	474
225	623	715	829	394	890
524	932	918	412	741	611
543	613	285	776	455	26
603	91	720	692	520	162
523	380	801	738	642	680
568	662	249	650	594	653
513	817	251	480	704	701
482	742	68	375	193	674
44	491	466	100	175	748
391	47	597	927	828	721
730	292	453	476	481	509
945	550	814	78	410	671
426	779	303	470	561	602
168	879	844	277	699	963
68	967	859	38	353	637
234	419	308	982	519	229
493	797	742	591	558	998
942	60	252	280	748	551
284	701	252	888	453	595
217	710	570	266	800	778
360	549	876	154	596	326
559	487	798	162	904	483
797	272	484	677	499	94
467	829	117	983	434	135
752	762	811	467	319	246
851	304	973	135	194	886
55	139	945	456	4	777
166	909	465	171	524	292
130	28	171	73	169	885
855	907	454	996	515	20
603	446	890	565	970	288
256	51	401	683	859	541
854	424	868	741	690	574
997	95	216	921	33	558
682	592	519	712	486	736
698	364	486	455	619	185
531	773	639	214	12	229
865	627	986	165	304	119
364	549	421	799	400	318
921	912	633	172	549	40
358	615	303	428	705	921
690	552	109	827	450	559
510	578	617	654	399	539
887	70	688	299	209	384
598	371	334	837	702	945
609	638	347	228	479	251
11	722	402	13	276	676
905	303	418	71	531	137
230	228	549	862	553	507
880	10	793	673	60	58
895	514	788	248	427	538
988	90	333	951	10	965
238	170	282	747	353	992
363	438	890	365	653	914
404	753	144	918	316	198
540	246	33	440	523	466
25	944	464	244	641	380
215	598	887	506	656	178
799	447	721	294	826	929
229	934	410	77	843	716
923	676	107	122	308	981
354	235	204	903	459	350
698	648	760	117	432	923
101	442	680	948	900	47
516	7	82	971	504	78
867	534	288	203	293	764
608	147	249	651	812	420
142	303	696	642	704	710
958	944	99	202	271	207
349	750	446	699	405	773
979	980	917	180	49	592
619	20	979	981	98	20
404	13	187	25	527	962
472	180	226	635	588	530
294	881	323	597	969	662
445	61	852	737	770	672
539	922	724	435	681	653
333	560	943	352	535	700
801	694	134	879	116	438
776	172	612	960	13	539
522	612	578	739	21	674
728	351	466	547	999	904
805	887	998	129	651	221
908	632	526	24	535	596
748	405	248	664	694	583
814	778	303	529	209	544
558	131	593	524	566	563
675	237	966	102	514	265
382	247	712	80	874	64
273	308	506	467	196	959
25	226	400	881	630	249
160	237	574	225	527	832
981	256	809	461	672	206
409	300	961	1	297	209
489	305	308	217	161	666
56	534	998	70	298	786
39	728	915	429	986	11
792	768	216	76	738	7
621	144	596	445	958	327
815	857	214	675	16	262
649	863	305	887	667	191
908	397	282	599	675	491
186	539	135	722	472	578
125	129	402	839	989	662
820	735	137	312	923	14
868	532	491	597	460	322
360	442	477	891	715	795
827	251	24	846	383	755
51	465	688	603	631	324
950	43	878	90	719	93
404	122	170	910	650	785
998	228	850	612	444	97
62	325	262	263	129	613
377	94	313	20	781	214
704	611	931	255	153	850
529	180	469	982	595	918
405	719	64	550	466	86
826	886	318	552	958	219
857	388	368	16	141	401
60	261	253	340	48	155
365	280	363	486	516	737
455	331	898	107	194	430
173	486	735	325	710	418
211	292	895	785	47	463
791	264	458	500	455	701
709	100	1000	847	254	520
498	787	70	769	849	161
468	815	358	527	108	287
80	892	815	823	31	594
467	427	104	541	967	885
711	153	966	103	973	449
16	304	587	363	487	842
16	116	293	376	505	4
678	732	7	419	933	514
240	283	199	883	135	393
144	691	392	865	367	389
647	865	426	399	355	670
614	669	396	867	79	261
87	943	8	539	30	957
109	613	131	635	357	372
143	853	237	644	21	491
91	195	7	88	667	521
808	99	639	81	958	39
453	119	180	159	239	341
974	916	762	578	629	510
992	162	494	63	616	375
906	721	427	294	700	9
108	861	180	381	728	369
144	688	522	506	586	824
495	36	504	906	488	842
139	293	874	616	622	474
295	967	976	785	444	500
673	918	685	659	815	145
62	693	369	275	167	496
583	466	757	589	966	69
378	191	391	753	94	79
855	772	323	323	254	806
628	266	129	693	303	30
673	408	848	628	975	733
372	540	441	688	918	32
351	818	682	786	407	610
53	12	644	991	189	130
624	303	427	606	468	311
722	103	842	524	632	786
568	515	937	392	534	236
315	304	566	756	499	875
848	415	68	21	907	251
726	743	159	127	198	243
576	633	44	807	511	665
535	144	881	733	238	538
174	992	368	548	704	434
880	588	690	653	957	852
373	9	776	934	193	30
985	25	121	324	472	951
784	748	502	955	647	556
387	602	796	49	717	794
741	698	905	966	864	572
200	634	281	199	512	791
60	67	374	34	803	85
751	646	635	664	30	672
441	838	638	887	270	906
260	761	546	590	177	332
162	816	504	45	757	942
818	318	522	394	783	300
90	603	887	670	742	313
274	963	305	911	947	657
463	595	507	497	535	174
266	492	773	330	75	661
147	361	874	152	368	495
305	480	888	253	860	758
571	972	459	531	725	860
915	540	99	120	144	681
481	118	37	739	912	138
857	568	39	308	100	929
770	353	689	88	904	444
825	910	636	897	258	557
57	516	332	664	409	522
645	997	781	139	121	328
605	865	215	677	329	560
482	485	558	236	499	184
91	510	217	794	201	326
942	293	307	225	849	83
979	636	861	924	663	122
569	632	769	868	73	332
260	21	933	768	749	48
574	96	863	36	977	221
127	183	545	1	673	763
376	770	1000	629	728	921
266	350	131	909	309	697
188	399	466	493	135	720
435	288	770	543	550	42
839	599	824	247	106	161
388	907	367	15	228	350
646	615	279	468	945	763
284	599	659	25	227	667
523	278	259	540	139	542
884	459	554	67	236	700
246	929	599	974	169	240
868	963	997	557	874	662
16	803	997	32	53	75
905	325	584	406	25	926
295	958	48	948	428	133
545	470	417	412	189	729
234	241	110	562	611	390
772	341	880	983	752	648
50	636	283	315	706	887
329	760	78	783	864	801
304	432	350	707	604	135
8	370	595	111	552	68
359	303	37	56	215	430
33	289	196	617	735	629
991	341	600	285	432	276
254	349	675	410	480	325
715	491	894	55	922	951
928	654	551	401	407	433
989	891	609	790	605	884
549	173	815	625	985	667
720	512	124	949	783	578
172	567	796	922	823	341
373	164	241	599	73	212
657	390	596	889	956	107
262	263	68	677	554	387
533	778	893	116	77	517
438	856	110	952	375	790
432	135	939	229	222	463
614	97	732	580	327	465
214	95	338	851	190	134
34	655	983	70	671	701
315	764	130	224	718	307
366	779	614	771	691	287
239	701	912	540	950	653
153	437	627	256	208	940
744	860	328	359	261	685
27	731	272	892	579	778
63	746	945	634	54	69
638	777	722	848	392	877
545	667	49	700	79	700
113	531	183	178	703	841
787	251	884	695	991	633
542	282	511	694	633	332
653	506	414	372	803	333
913	724	251	855	480	537
507	734	98	864	819	472
777	649	609	700	944	161
323	170	811	38	650	665
919	275	384	446	791	95
605	979	155	360	820	946
483	456	941	572	325	832
894	235	645	951	288	872
301	169	423	40	992	641
809	427	103	801	787	452
742	545	882	162	690	114
15	105	157	709	299	192
629	554	594	175	771	9
70	985	729	391	360	223
457	356	121	266	586	356
599	607	347	373	462	109
245	14	284	889	289	563
234	419	114	610	523	311
711	734	594	503	425	551
15	548	181	938	635	776
690	133	497	391	821	622
553	917	636	910	328	39
817	457	726	203	361	586
863	40	930	608	819	667
853	775	170	897	519	921
941	999	82	562	757	76
424	410	559	836	495	671
459	512	72	922	975	449
619	355	619	135	950	68
690	277	670	817	488	174
175	556	588	713	935	34
398	145	257	354	899	910
46	797	101	155	504	461
811	488	516	769	122	185
88	530	403	496	349	109
112	194	807	329	496	783
923	324	682	839	562	263
364	168	711	419	332	53
581	907	182	282	457	178
979	154	195	415	303	398
254	522	764	550	109	496
93	411	910	77	297	622
663	707	47	221	956	385
313	704	357	32	825	970
543	117	791	98	971	764
106	712	801	460	935	383
928	468	253	377	568	782
673	520	782	908	916	480
32	987	785	490	438	828
1000	339	555	385	773	534
234	472	593	437	237	767
13	671	866	427	778	392
568	839	934	72	466	735
636	499	718	725	247	955
826	629	187	874	201	810
720	144	535	650	808	51
754	135	229	487	65	778
682	742	718	28	979	919
58	433	377	93	491	674
554	438	595	381	728	731
296	219	819	914	525	797
866	541	809	650	772	911
643	273	416	810	808	643
148	119	113	828	491	78
586	312	775	942	444	771
139	934	949	568	86	710
806	512	578	244	391	850
121	384	288	929	715	33
502	838	513	930	565	18
935	758	568	244	921	203
114	601	891	977	599	299
162	11	97	462	101	307
930	681	56	969	198	762
429	462	682	120	928	525
280	537	363	518	924	553
363	594	545	342	315	618
125	228	174	886	978	489
974	209	11	89	75	622
26	151	427	691	78	185
500	547	918	659	163	242
932	253	989	733	127	269
348	595	391	50	721	219
232	81	820	193	864	951
835	321	424	292	201	968
306	297	462	35	447	238
384	47	822	996	983	864
942	170	913	201	794	692
781	566	666	317	420	90
93	529	607	190	434	620
679	882	264	298	921	752
470	403	594	86	45	469
581	660	418	35	132	406
556	809	747	928	742	939
924	471	660	896	332	176
986	119	7	291	256	177
709	748	128	805	831	835
985	643	865	273	845	53
282	244	434	26	301	328
397	128	870	485	491	242
934	797	872	420	15	25
351	829	970	938	459	496
715	950	170	633	480	507
183	498	892	155	195	619
889	568	547	130	881	766
798	827	331	122	723	234
670	362	888	430	855	884
614	557	638	647	456	935
621	551	94	978	930	106
998	455	340	226	852	432
984	136	362	554	196	579
43	16	972	146	426	922
458	806	712	124	512	567
383	433	271	633	861	193
328	665	363	579	459	137
198	651	54	290	885	97
315	106	725	107	196	129
928	756	164	443	432	255
599	933	827	556	623	704
414	805	86	61	382	83
899	276	52	129	829	296
13	26	15	428	428	724
391	232	712	353	277	777
75	94	244	556	426	112
207	696	386	359	176	366
744	234	516	504	302	298
206	863	80	499	395	87
137	98	807	751	70	377
662	761	90	400	568	557
786	724	751	458	181	520
29	321	645	529	944	91
484	905	223	604	337	831
799	456	393	121	644	370
44	377	183	856	504	941
932	797	758	502	597	207
442	477	489	976	80	469
497	710	498	61	138	775
957	605	114	399	654	819
870	361	179	911	391	295
938	162	924	509	355	225
60	42	734	506	329	5
901	340	108	325	327	67
564	393	469	739	21	242
684	930	189	874	202	824
945	353	256	819	943	368
617	663	536	117	964	496
76	197	775	580	142	863
237	223	241	995	605	517
221	998	224	446	657	296
369	678	327	99	243	33
38	726	12	576	599	689
137	732	887	898	693	189
997	241	179	423	594	264
192	937	944	193	58	150
284	226	167	22	892	627
654	694	718	333	25	738
295	51	48	377	972	569
927	219	2	201	262	433
46	458	530	451	436	734
370	963	747	155	53	808
219	398	813	893	664	277
363	564	187	282	838	260
266	680	223	726	541	841
144	507	375	924	629	699
726	971	358	365	552	977
78	648	385	249	652	274
450	77	101	826	373	902
288	1	471	189	157	408
294	786	763	689	232	307
281	313	731	721	123	458
366	668	949	958	872	197
293	810	525	773	551	425
294	488	537	164	119	92
728	953	67	148	179	155
459	381	47	916	455	943
383	163	799	39	946	836
676	560	23	106	473	248
168	213	104	546	999	397
807	814	73	952	991	533
474	551	303	598	749	848
108	526	696	250	553	349
52	703	695	903	116	95
756	721	346	441	336	42
670	339	345	897	889	409
896	815	685	419	751	806
720	384	988	1000	959	984
591	65	317	751	583	916
372	421	307	856	360	616
233	207	90	426	185	87
186	410	15	280	346	513
572	263	198	894	123	803
466	41	390	252	725	325
542	872	617	935	917	548
455	772	166	844	897	11
504	787	987	165	568	426
409	861	818	489	39	655
143	895	400	310	296	940
476	502	287	519	115	94
926	676	672	858	403	263
547	974	251	9	129	375
508	628	296	915	640	502
196	674	408	166	318	103
175	935	561	160	56	593
42	530	214	408	212	798
852	994	867	19	236	228
119	878	624	476	88	622
775	709	677	491	349	297
233	499	755	287	507	157
639	365	797	479	926	413
689	617	92	666	174	985
125	421	106	744	300	908
533	442	495	808	730	378
454	816	975	828	29	134
575	304	608	534	813	107
231	419	158	98	497	63
512	902	899	688	465	692
755	551	903	710	390	239
755	643	327	190	921	921
137	984	248	108	989	227
839	44	756	825	148	305
245	497	286	687	23	68
658	649	827	588	381	456
454	858	361	288	642	953
71	125	825	623	449	100
576	154	598	768	878	628
218	175	340	340	753	497
723	575	84	494	50	444
880	620	859	608	964	113
316	574	291	32	966	421
485	7	780	554	31	609
229	954	607	463	308	268
35	890	31	203	873	157
883	792	83	539	985	400
712	145	75	707	132	13
131	509	460	839	63	175
842	510	200	827	66	658
609	802	530	224	376	866
151	52	493	999	434	121
574	824	192	129	617	19
90	184	735	7	985	885
749	98	936	276	292	717
857	892	939	854	577	936
418	778	265	475	855	465
356	571	790	712	374	979
224	456	820	941	682	648
937	693	126	238	798	397
484	874	183	693	776	327
194	878	418	855	382	961
711	413	508	686	924	983
571	618	802	183	515	35
954	90	780	496	277	157
453	567	353	987	235	29
954	600	675	613	817	596
266	301	677	121	333	353
80	529	745	31	287	192
362	911	528	885	948	469
866	950	240	542	377	912
843	415	684	283	451	274
982	934	225	6	931	335
417	217	337	697	861	679
898	975	518	283	675	710
755	252	672	689	158	186
443	444	941	890	404	376
8	146	315	512	909	533
852	464	64	298	999	831
790	83	312	608	313	812
499	602	239	242	202	359
601	500	733	70	952	218
589	146	365	456	855	951
705	844	34	945	73	579
210	564	570	224	496	86
767	310	311	77	74	570
298	986	38	526	657	171
444	882	680	969	654	200
202	864	951	69	3	623
689	873	575	785	763	940
78	588	455	400	262	435
140	499	129	234	711	94
202	154	493	584	475	912
946	277	975	556	738	229
389	910	470	751	302	220
770	192	807	751	758	662
699	359	724	40	725	825
490	511	665	814	244	870
504	823	795	349	77	647
709	847	779	21	913	44
496	208	503	955	206	256
269	707	115	349	173	697
918	127	397	70	448	739
644	153	420	853	762	518
321	861	988	555	9	688
443	411	835	84	856	384
855	202	541	10	228	663
802	567	446	807	267	959
157	540	218	925	933	942
545	11	764	280	470	789
916	579	279	680	733	683
69	896	105	20	767	293
867	717	386	969	848	868
809	370	555	505	584	827
695	678	811	624	561	509
241	679	313	638	328	903
277	564	561	537	992	153
563	278	871	548	880	299
633	63	337	388	963	260
911	658	601	872	902	354
793	547	751	776	236	808
120	707	445	494	183	577
362	72	914	843	569	718
307	405	819	259	629	471
226	537	406	794	29	155
266	184	681	231	700	698
200	428	918	681	669	4
804	601	899	467	722	573
806	939	594	140	60	115
928	455	928	674	647	578
945	357	892	430	427	308
823	743	212	662	124	748
808	436	838	292	658	869
539	812	78	563	346	277
891	995	710	18	133	489
705	406	551	117	751	715
408	146	276	356	577	787
166	3	863	605	900	764
465	638	2	393	636	865
688	850	27	522	364	298
458	416	899	63	735	619
753	665	638	53	915	577
175	271	151	649	83	124
979	269	942	633	601	814
709	471	403	35	748	95
241	229	776	372	432	172
769	167	374	840	68	27
239	676	947	786	246	232
438	363	368	660	227	731
723	796	238	46	933	329
861	334	103	250	416	764
129	873	998	144	889	678
623	324	971	576	801	238
731	983	944	599	5	716
914	713	477	709	676	412
541	940	883	942	108	132
422	83	835	838	330	245
494	1	931	399	781	137
485	127	883	375	858	216
693	843	657	612	18	319
853	477	265	217	506	146
458	270	380	290	591	435
196	100	292	354	61	484
729	875	35	902	61	349
861	841	268	410	402	809
155	620	676	177	949	274
529	498	490	456	96	557
105	52	870	624	613	334
773	388	94	562	846	744
389	239	336	3	985	240
998	730	327	205	47	821
473	768	420	576	747	890
5	453	22	329	168	855
873	382	766	366	663	592
248	425	331	417	158	975
807	208	903	255	167	889
791	51	439	708	934	822
300	299	154	493	913	900
255	396	135	868	241	709
19	369	616	948	433	361
146	965	144	632	902	803
815	690	926	966	987	747
554	188	692	374	544	803
714	314	544	927	81	351
932	329	894	248	478	507
702	887	847	995	914	467
695	898	527	449	467	540
623	456	710	342	990	727
540	297	281	594	165	64
150	126	273	383	786	779
141	859	587	388	640	127
799	420	679	271	617	177
921	277	903	845	629	947
208	97	984	958	657	620
683	7	690	532	477	580
566	468	443	397	775	590
961	765	535	308	120	651
749	15	96	576	656	499
681	82	391	181	672	382
977	920	254	123	512	705
952	94	629	567	157	82
519	127	457	609	868	474
994	674	617	48	949	350
916	615	406	850	833	149
300	839	348	973	350	50
562	280	618	728	662	398
53	745	998	265	26	449
105	493	789	107	255	616
443	858	11	401	79	31
121	317	138	963	634	949
97	713	839	185	545	239
262	25	940	733	665	168
891	150	541	369	995	265
132	537	795	296	247	68
791	399	899	942	938	514
138	651	323	473	609	686
802	478	660	863	446	392
986	584	20	687	193	746
440	29	403	746	787	968
944	240	770	339	879	672
943	406	223	167	628	513
852	885	982	29	309	922
477	269	805	643	868	466
196	639	817	754	794	929
362	575	911	564	715	508
260	56	729	618	366	874
152	158	513	39	559	688
756	778	484	222	437	542
940	716	526	564	843	789
844	442	268	530	678	813
344	716	188	648	293	214
861	254	29	703	471	279
827	663	172	446	540	504
173	600	193	349	780	607
501	884	475	228	508	809
432	110	747	144	658	38
773	648	28	150	353	137
633	523	314	166	152	416
916	835	890	937	979	348
995	298	791	786	632	449
524	953	475	634	923	268
811	319	365	374	729	812
351	373	241	452	197	687
552	354	283	888	725	775
839	592	730	816	215	613
845	797	325	473	601	935
499	504	625	355	648	163
777	144	352	900	228	600
58	916	655	229	530	341
539	266	951	820	784	643
149	140	732	788	747	711
107	161	118	65	386	616
391	163	358	438	309	360
969	357	681	225	260	899
877	92	435	901	227	638
565	788	542	947	150	889
328	532	65	207	651	358
489	156	300	294	835	254
459	310	572	722	613	597
885	394	832	682	42	33
541	412	467	608	676	507
834	671	127	353	249	559
392	284	677	275	525	248
482	527	243	768	887	119
813	781	345	550	639	397
847	418	494	351	189	742
180	754	47	427	102	875
660	849	38	542	909	892
177	749	801	395	522	244
288	515	333	453	396	925
448	760	834	819	89	221
680	713	302	766	951	431
571	466	971	195	639	47
948	668	649	843	630	71
790	166	765	64	827	635
870	853	254	481	559	988
8	891	845	612	769	788
145	213	1	733	501	816
503	524	514	871	413	114
631	796	168	746	80	696
613	633	226	674	524	425
961	111	870	419	910	604
369	914	701	227	547	55
626	145	998	134	526	969
8	393	817	911	594	260
487	759	893	190	678	423
829	388	650	877	141	619
637	458	767	209	898	823
595	792	943	381	143	462
677	244	669	275	492	39
338	977	773	611	841	450
552	456	394	560	566	96
428	742	750	479	849	90
303	610	921	827	557	381
777	690	733	880	813	263
182	279	381	291	760	301
354	223	584	858	817	886
476	813	114	837	359	147
456	527	468	302	988	160
426	783	307	310	183	251
230	43	720	518	889	442
246	210	975	597	436	328
897	28	202	534	153	836
21	769	116	458	406	153
348	802	740	571	732	742
594	136	646	324	843	686
482	211	230	637	195	223
238	628	771	762	192	913
383	864	413	554	854	674
632	224	652	793	208	976
889	682	173	178	851	793
328	454	33	536	96	553
441	47	866	938	937	758
626	22	788	531	484	676
694	362	786	981	815	629
590	956	352	585	929	642
314	183	443	255	925	394
372	332	620	307	283	545
262	471	730	738	978	741
212	10	316	67	439	483
698	15	101	32	703	295
876	743	765	40	174	137
987	330	46	324	815	596
614	270	128	688	356	885
768	755	294	64	732	706
630	194	48	269	955	318
553	19	42	193	848	796
584	658	578	148	187	986
310	415	428	364	544	277
81	942	64	925	712	186
784	263	357	172	341	163
512	211	152	104	687	392
495	374	904	139	330	237
755	415	191	287	397	36
894	226	557	448	598	481
948	444	218	921	583	524
902	53	20	235	561	800
517	186	139	154	947	960
387	397	495	342	824	638
682	642	951	236	172	848
804	352	852	221	270	529
582	517	296	100	818	38
609	248	496	404	873	366
286	395	273	961	726	132
786	798	535	486	870	651
727	276	330	480	839	452
660	615	362	552	526	737
356	679	400	935	357	666
942	132	879	499	653	367
903	941	880	632	103	165
980	270	801	622	308	565
817	727	610	17	569	642
28	769	289	301	650	661
379	732	314	803	161	654
899	73	827	707	893	137
818	583	509	771	674	156
120	304	509	750	332	964
485	315	877	232	351	815
642	246	971	668	406	749
727	623	713	603	913	313
546	746	893	530	870	75
813	743	906	753	730	909
573	755	663	618	962	887
842	664	333	308	228	306
708	953	823	519	775	736
493	458	496	714	867	853
447	793	144	568	860	24
232	858	303	91	594	752
312	42	501	320	838	191
583	954	814	920	722	495
165	989	293	428	39	596
99	939	281	766	75	454
811	715	327	223	515	743
339	936	795	930	5	729
608	136	991	657	387	725
490	546	713	232	394	608
915	209	255	223	200	735
555	180	628	261	488	488
518	643	671	910	503	544
645	83	28	322	37	582
561	429	767	17	4	427
772	864	123	201	254	680
259	556	918	534	198	904
270	502	280	982	611	361
403	898	21	32	306	807
738	857	10	609	31	103
310	418	428	928	301	410
884	464	53	422	324	190
772	367	695	860	584	738
123	156	665	808	720	776
987	733	394	252	488	80
847	452	232	529	692	966
963	607	139	132	416	438
8	687	494	303	616	97
419	634	180	39	787	974
975	38	553	988	405	34
997	122	84	836	865	79
188	731	311	861	403	812
396	798	849	664	65	3
862	529	856	476	299	351
563	34	122	632	324	29
432	358	359	1	656	656
17	446	398	492	194	389
1000	134	796	544	560	641
285	390	249	660	598	2
261	887	599	88	331	957
521	676	159	865	608	786
713	913	406	972	222	396
485	607	144	798	118	755
937	467	68	158	135	318
804	965	789	443	438	659
45	121	517	917	801	706
86	420	760	471	814	910
315	13	821	1000	80	598
449	491	776	914	261	409
159	429	415	734	698	570
919	935	925	417	454	554
560	294	935	504	571	961
201	587	826	243	125	884
889	102	269	292	629	822
279	737	52	58	292	748
871	585	847	134	840	308
762	468	999	835	924	43
797	990	935	772	501	445
729	661	540	103	766	975
834	856	581	519	888	851
370	567	532	643	140	66
257	420	35	324	4	920
267	402	881	576	396	428
384	488	724	762	489	477
820	580	758	227	481	250
336	694	378	462	180	857
655	807	46	540	73	307
60	160	479	351	438	660
304	396	942	119	187	386
381	791	486	363	471	296
74	914	635	623	987	481
387	85	12	470	301	813
203	463	959	579	57	917
406	699	240	836	895	566
21	720	152	376	510	574
519	149	464	434	504	393
56	980	662	81	20	800
20	638	766	64	172	707
615	742	155	709	490	889
139	786	846	41	113	639
147	568	606	309	704	598
694	193	1	340	151	620
668	900	830	14	578	444
68	405	16	75	607	888
104	563	843	180	797	542
909	394	784	704	568	109
715	671	448	554	734	654
289	478	322	607	470	288
440	444	769	327	247	374
508	71	641	370	979	745
83	22	356	621	698	971
896	821	503	18	591	386
824	143	663	883	142	677
107	65	796	598	935	845
887	152	694	747	243	652
323	674	130	669	630	159
543	238	307	289	719	778
533	832	936	820	702	430
578	711	823	290	845	859
544	780	468	611	554	857
182	592	943	471	132	714
529	225	120	964	351	464
901	311	868	580	492	583
732	229	197	173	106	750
827	978	532	935	726	512
689	160	372	870	491	539
6	766	645	546	226	870
940	573	735	567	668	589
256	887	823	912	949	151
99	402	198	190	319	586
425	271	789	534	242	364
28	19	348	399	300	51
464	634	197	619	733	151
931	129	960	328	123	228
637	883	182	319	318	92
630	714	230	209	221	278
499	295	827	598	897	424
142	736	16	428	805	574
992	828	830	827	520	852
829	856	805	469	925	115
747	342	92	624	672	620
150	641	305	576	627	154
330	465	292	777	426	610
435	482	988	213	934	142
289	539	460	785	875	85
337	336	762	760	711	877
433	756	789	235	132	228
997	113	138	549	830	881
597	413	947	918	652	525
641	321	328	904	712	716
328	859	148	71	615	182
345	403	442	24	577	975
618	151	213	774	312	284
488	986	598	854	738	362
