818	94	8	852	855	26
974	926	626	652	535	3
494	997	690	935	258	603
485	627	392	720	824	43
766	77	967	273	64	836
151	954	330	533	658	627
447	577	746	800	716	86
6	165	648	469	566	700
347	838	454	545	632	412
800	370	448	994	19	381
169	842	822	39	183	749
599	828	14	214	372	716
303	784	654	219	903	322
434	422	764	556	832	127
897	819	205	252	986	438
93	372	946	645	38	454
677	226	868	352	452	948
186	448	453	244	7	682
580	268	276	161	307	101
597	631	889	866	554	369
501	777	621	229	952	755
975	630	297	134	286	215
801	751	411	296	315	805
973	775	905	418	843	906
891	390	579	23	736	392
94	390	763	598	243	808
289	517	78	11	708	480
110	16	840	99	571	106
281	219	990	249	906	300
501	371	897	524	693	581
524	702	469	888	88	293
291	343	833	640	15	77
777	406	894	718	728	823
962	7	419	735	64	28
807	838	571	861	904	516
315	329	657	592	960	289
679	342	913	568	254	282
967	416	614	753	26	780
882	84	699	602	108	659
953	430	684	308	930	4
345	283	147	211	984	1
333	707	345	491	879	997
872	402	970	842	955	32
12	818	685	316	452	854
916	505	49	756	966	227
36	950	307	315	690	54
774	388	862	528	94	162
902	809	451	53	260	266
431	782	396	771	625	780
314	640	127	611	670	769
345	394	170	956	117	29
519	992	537	905	408	852
321	522	684	358	450	564
955	272	689	481	914	543
887	884	674	323	270	660
306	7	445	498	611	431
711	945	734	15	422	465
815	613	62	287	164	101
805	516	886	702	732	148
531	648	265	812	932	97
618	111	775	255	188	306
752	235	169	607	538	561
793	591	991	726	190	400
466	907	868	732	319	505
554	366	129	669	56	811
133	617	771	359	212	399
978	555	718	481	27	153
931	150	143	500	869	673
89	859	325	644	277	172
254	153	958	446	275	2
391	742	894	838	538	293
694	500	516	405	988	584
210	751	491	94	157	75
631	538	852	190	620	258
766	375	525	17	920	105
730	31	761	398	209	441
501	447	120	366	990	359
885	353	829	730	29	821
911	687	925	732	274	87
864	453	698	733	738	102
729	449	177	715	579	937
963	377	409	317	197	762
702	33	415	545	846	866
787	902	181	525	675	36
538	737	441	406	697	904
109	853	75	357	464	534
180	24	701	780	489	45
352	322	169	333	586	595
954	697	824	177	526	905
873	345	44	410	109	538
446	805	237	183	768	268
472	83	172	549	69	607
178	471	882	346	988	543
816	331	321	36	297	1
729	926	91	214	667	328
247	793	534	39	577	794
387	847	611	216	932	649
296	772	646	421	256	532
213	308	653	157	379	380
38	955	394	765	498	975
373	11	579	646	348	406
131	587	674	555	257	943
262	141	211	582	555	598
621	101	333	521	483	589
222	330	980	24	567	534
973	482	516	588	342	456
98	453	964	695	416	904
784	455	761	499	167	723
14	111	25	619	533	671
894	870	10	418	195	857
510	65	232	188	416	455
742	863	459	305	434	690
484	537	779	157	26	101
759	804	266	94	486	621
30	497	207	298	480	970
396	809	553	513	552	454
216	508	490	138	271	649
676	713	322	468	191	620
219	153	819	702	480	652
991	479	296	120	876	527
621	581	872	680	867	280
708	168	530	507	663	432
117	804	656	387	473	882
886	843	968	521	626	980
139	722	577	5	729	543
70	176	647	14	249	644
94	874	796	38	792	774
358	959	754	233	401	751
146	483	644	457	729	590
22	730	148	279	787	499
978	300	477	316	746	768
537	994	954	733	958	731
370	123	95	108	96	965
266	428	330	668	249	134
814	675	216	790	523	580
585	23	261	491	88	613
393	735	302	56	928	393
329	42	203	719	210	72
711	162	67	773	688	308
723	774	366	171	941	683
518	423	256	786	74	309
723	822	163	641	226	64
615	532	618	779	211	220
815	952	229	280	665	133
790	492	512	284	217	595
712	438	250	935	932	355
795	202	719	709	884	78
74	641	673	589	950	359
377	477	45	310	968	223
366	204	930	258	532	260
730	124	221	420	417	985
932	678	10	598	809	246
750	387	776	35	710	933
816	973	964	655	388	726
215	389	5	916	605	488
148	656	887	502	752	544
880	47	862	293	58	694
976	247	803	13	522	480
72	246	797	939	385	521
790	154	302	305	597	489
434	383	910	712	952	767
326	462	955	174	955	244
84	876	278	213	410	768
146	643	981	782	148	710
320	965	279	66	110	90
261	468	747	864	330	728
118	154	855	438	921	821
934	939	519	584	708	249
397	603	930	364	444	13
430	438	910	491	79	642
382	580	247	11	6	188
945	873	124	538	40	390
961	33	462	410	992	247
235	430	560	548	43	375
43	487	719	795	424	7
487	850	917	162	223	23
222	834	928	444	813	647
431	150	898	926	216	966
446	430	10	827	589	283
682	975	577	215	979	510
965	229	924	399	287	583
107	679	399	302	563	558
178	148	607	552	269	501
90	435	178	568	518	31
721	615	611	486	143	948
14	915	631	544	958	275
347	14	500	665	397	208
512	903	794	685	605	562
686	973	43	573	170	233
129	831	239	150	462	614
771	549	65	769	383	353
604	472	998	861	722	441
144	744	323	886	842	899
847	231	720	406	928	46
161	373	58	534	549	554
654	273	952	607	253	135
717	986	415	198	556	618
822	634	612	899	959	213
515	521	25	460	717	761
778	276	952	245	759	155
6	249	831	501	233	968
996	907	894	454	152	575
671	6	39	428	158	241
264	934	771	433	407	987
611	67	236	656	357	750
644	461	778	750	606	529
329	797	137	431	462	606
96	249	41	979	34	717
152	603	582	647	294	662
478	608	619	153	901	543
930	240	475	791	471	452
122	511	425	1	298	117
17	647	968	672	845	742
3	308	225	80	69	457
37	131	904	649	631	169
895	580	163	741	19	214
730	469	207	945	391	107
120	445	662	194	34	229
86	198	982	405	109	685
287	469	639	975	28	43
712	542	332	358	183	751
543	542	164	575	122	249
29	798	178	20	75	418
239	257	981	571	67	800
871	548	981	313	119	629
258	915	721	135	334	851
753	434	457	551	967	286
389	406	349	995	702	340
787	408	888	642	769	601
19	764	552	469	877	898
135	592	45	920	512	198
38	899	595	832	739	633
870	19	514	299	876	954
652	727	491	969	525	508
368	325	617	992	669	816
633	828	17	996	364	900
803	125	559	753	952	664
188	675	380	65	990	88
335	629	987	224	93	617
646	382	714	82	580	15
834	78	841	161	85	214
730	708	35	298	447	508
418	404	795	892	96	936
309	366	543	806	438	707
959	34	723	831	986	824
356	769	89	485	365	160
16	555	781	578	391	825
478	457	159	552	878	216
525	711	520	791	245	105
883	262	112	283	745	11
928	337	999	891	718	845
794	955	493	106	300	463
249	80	453	480	98	33
703	287	352	34	567	311
867	996	294	155	168	961
596	533	975	240	135	614
618	958	714	470	180	632
916	534	268	137	129	218
649	512	733	686	252	814
577	623	545	501	154	274
869	766	62	673	931	854
878	49	868	484	653	772
692	360	360	193	463	574
775	317	195	843	829	246
383	276	775	495	741	362
245	158	23	818	32	140
791	586	398	960	921	319
289	394	271	392	639	506
442	438	922	240	741	469
33	481	846	399	931	644
266	817	829	875	211	180
104	379	731	278	969	381
854	794	531	584	925	604
910	683	92	349	531	725
256	822	405	567	324	695
756	995	875	458	967	883
373	417	648	925	345	916
710	426	741	897	562	504
235	970	941	331	243	336
981	541	682	987	964	141
548	82	729	877	933	380
849	47	797	625	294	785
504	920	948	957	476	693
59	443	74	182	707	190
891	421	198	840	340	17
628	711	256	504	237	864
401	833	89	643	590	286
678	227	562	603	987	584
150	749	154	312	191	536
838	806	458	917	910	249
119	247	980	989	177	636
932	518	374	427	49	792
358	461	343	911	637	252
577	803	263	632	381	271
823	48	462	862	466	279
465	569	675	604	114	521
917	209	732	680	624	558
818	432	281	911	80	989
358	108	982	250	803	455
755	675	653	903	682	545
921	620	335	232	115	926
834	815	391	864	874	574
650	971	590	295	797	580
685	604	45	705	779	746
401	856	384	200	519	737
64	104	244	584	355	536
841	868	263	691	744	788
796	707	808	709	254	337
948	482	137	203	131	33
567	423	714	160	490	395
24	767	479	110	339	575
355	983	1000	174	844	659
179	117	510	676	703	767
219	763	898	853	589	451
507	419	475	265	830	893
371	877	90	244	173	866
878	639	643	778	298	839
526	450	886	301	103	636
715	41	6	996	921	375
234	7	975	531	433	643
315	466	566	236	405	21
65	10	718	311	530	124
162	409	914	253	405	272
78	95	852	412	246	977
906	182	774	102	240	804
570	4	402	522	793	441
999	692	449	925	411	422
957	326	460	855	998	41
311	311	9	614	469	756
378	957	604	203	220	573
319	14	772	105	163	449
988	841	641	950	433	279
496	270	875	63	940	483
864	580	465	97	773	946
787	877	865	857	277	986
830	225	115	306	926	189
119	733	12	494	403	352
602	599	147	745	756	775
441	691	169	242	540	287
462	243	858	348	509	221
573	79	157	968	748	511
907	35	479	522	656	131
140	321	705	306	663	812
172	940	448	653	264	201
573	961	206	238	799	577
802	597	189	438	990	661
165	839	1000	370	827	834
823	200	801	664	974	759
926	7	251	665	29	434
268	603	756	912	521	104
957	186	659	863	825	556
554	264	170	803	930	203
201	285	506	191	123	7
249	642	337	823	64	455
344	142	393	425	520	746
585	472	17	48	791	871
685	764	370	657	785	856
726	211	478	998	107	235
977	274	312	185	915	681
448	423	364	21	718	440
924	373	741	945	139	85
632	239	835	346	343	227
297	111	276	299	65	654
741	478	283	352	645	436
566	830	290	453	507	345
378	277	231	591	427	934
382	978	852	30	39	721
709	666	950	146	271	224
296	429	232	713	48	754
995	460	134	553	627	78
883	257	959	235	195	60
636	48	777	679	388	845
485	840	601	879	553	954
333	132	227	843	211	770
496	552	132	516	395	4
134	309	422	438	143	5
465	416	750	523	816	584
708	348	624	119	242	272
604	360	207	75	168	648
511	828	633	664	640	449
169	983	199	888	268	709
160	102	83	85	511	367
507	447	959	194	946	949
742	122	999	306	310	763
754	286	845	885	448	880
45	582	345	711	827	532
433	834	287	648	983	11
40	233	920	866	889	178
91	668	397	653	109	370
263	577	981	132	687	282
370	293	103	949	943	232
979	267	774	676	892	995
653	449	95	972	963	870
548	518	811	947	589	965
259	487	259	272	221	608
373	446	942	94	919	52
337	915	711	81	421	544
456	247	165	961	520	181
895	946	225	439	891	876
607	219	499	283	873	492
926	601	864	669	358	802
170	217	895	356	444	648
409	539	405	735	756	344
689	390	338	584	14	913
971	987	576	920	520	523
321	647	325	4	169	74
357	895	318	419	342	397
841	358	368	441	43	21
371	601	41	167	36	308
492	993	629	892	837	933
672	433	82	337	75	223
887	244	887	600	439	708
57	414	112	558	453	402
141	230	929	318	186	324
672	456	879	873	318	564
365	31	440	268	619	511
444	948	107	854	889	190
805	765	139	886	545	345
192	359	428	910	679	230
26	99	285	94	619	486
371	153	781	848	825	264
134	753	472	787	69	578
281	997	385	820	245	524
736	787	589	908	962	768
778	567	957	357	821	844
812	825	70	720	842	81
949	171	593	862	818	999
963	865	226	977	638	476
48	940	965	763	243	266
915	395	467	463	126	923
906	472	249	292	298	483
680	478	182	275	789	68
657	28	990	364	547	718
190	899	454	318	391	42
674	655	189	153	899	513
606	825	85	894	812	36
896	583	801	876	895	870
907	515	889	375	951	312
34	293	691	263	368	471
779	534	140	26	358	800
80	675	155	275	632	554
40	189	567	473	821	856
995	55	183	789	469	387
290	512	730	269	954	582
861	122	366	760	858	334
448	892	952	687	755	934
823	556	43	662	387	694
95	215	430	910	661	479
381	829	722	756	357	382
386	803	127	804	547	629
529	459	126	654	507	895
300	155	806	267	470	53
693	442	316	848	326	629
684	713	870	878	19	262
875	923	213	258	492	79
945	599	192	66	755	454
602	336	741	110	776	730
380	39	15	367	630	465
913	913	687	463	681	466
480	911	427	377	468	200
312	302	344	67	420	459
183	737	409	253	955	21
661	129	420	433	985	525
799	297	396	56	543	18
578	122	546	141	561	730
383	839	838	675	829	544
632	431	949	207	438	252
987	522	593	885	59	302
306	4	947	124	101	10
715	914	781	578	482	817
82	607	456	722	637	872
761	368	431	385	844	429
144	767	773	231	609	182
850	231	739	403	682	713
911	65	406	46	503	138
475	421	54	818	518	134
21	682	426	827	288	526
650	685	518	715	258	162
733	34	301	522	101	882
510	922	279	203	464	895
27	805	396	677	128	577
519	105	661	877	510	545
57	195	559	774	756	185
689	468	292	133	61	162
461	418	782	367	56	871
239	167	118	390	613	906
295	407	534	348	614	920
753	30	259	981	279	670
965	691	474	839	456	46
165	244	27	896	854	369
261	793	245	353	428	919
340	279	555	511	802	96
598	336	811	182	352	625
850	887	8	772	883	163
554	731	815	593	915	706
702	465	638	439	720	179
751	616	498	672	115	473
703	350	202	707	696	417
241	642	580	41	163	955
743	903	832	960	834	199
474	224	539	605	165	100
204	236	777	991	166	412
819	419	798	667	224	517
157	535	473	353	729	324
992	965	451	494	69	707
631	27	588	41	823	468
469	127	698	162	37	612
150	889	979	565	482	469
851	755	320	802	784	660
6	810	246	72	168	107
280	69	230	186	386	117
702	234	241	564	162	561
790	211	240	656	500	70
531	648	786	177	440	304
176	874	644	526	336	252
837	840	659	622	365	119
147	167	219	901	547	490
839	871	781	116	612	266
42	501	732	401	394	127
213	167	79	934	154	739
638	686	968	425	156	150
872	495	534	891	489	992
504	622	979	454	235	237
243	565	103	876	152	247
614	903	733	958	714	107
311	534	490	407	920	267
842	996	2	262	846	188
904	895	737	438	242	534
916	164	200	506	991	51
106	810	91	805	245	878
788	218	702	524	943	464
956	752	535	824	167	143
810	849	825	529	993	919
246	594	989	810	231	810
349	885	515	219	872	360
718	55	377	750	33	806
322	703	53	213	434	81
635	804	465	902	251	474
319	504	390	766	862	331
473	925	126	524	236	856
885	547	350	757	647	228
642	974	937	59	481	65
589	652	141	73	22	346
221	559	774	711	131	504
745	180	474	452	642	558
549	720	950	489	357	200
659	2	920	373	600	540
35	725	546	300	31	698
564	335	345	223	26	668
811	630	375	934	261	386
440	378	889	66	103	842
228	359	634	129	57	763
380	222	151	337	742	40
410	383	868	211	806	511
440	577	17	367	512	365
310	769	335	981	557	822
84	544	808	314	15	165
767	657	723	913	859	343
806	76	984	352	640	944
533	803	489	587	510	390
292	932	352	292	830	784
669	525	200	475	729	688
662	814	392	577	495	63
663	870	825	896	803	96
655	268	222	562	649	706
483	68	12	402	921	651
266	974	576	196	8	855
352	501	152	568	235	773
175	271	259	670	60	127
248	358	268	579	778	102
72	36	613	308	313	898
97	102	992	909	897	85
851	300	59	73	228	635
463	340	746	434	292	889
573	868	280	681	815	282
798	919	819	42	355	204
331	614	606	447	694	343
7	120	810	652	97	777
357	751	17	714	679	673
8	70	59	751	726	612
352	709	342	790	637	834
714	745	95	640	182	415
654	980	34	289	88	647
515	440	682	76	489	583
866	866	285	242	108	469
26	364	995	485	40	451
533	251	114	316	616	28
439	737	131	227	6	194
909	268	976	929	84	128
770	564	432	815	977	599
344	149	701	726	610	987
94	536	257	372	448	212
401	755	644	20	865	434
291	871	694	769	918	638
565	361	65	515	426	818
11	821	476	339	4	737
638	511	998	304	128	347
198	196	631	954	165	859
163	180	748	258	473	412
68	562	518	204	347	16
79	848	842	269	311	698
950	22	225	237	562	550
314	695	618	16	26	530
816	984	331	251	941	896
61	573	110	973	187	633
611	684	147	784	524	137
785	905	221	282	21	429
984	989	13	36	750	267
451	440	451	935	923	101
351	55	889	205	638	171
203	913	657	230	804	618
88	832	138	500	796	863
200	790	998	286	335	813
694	973	333	219	710	554
170	724	217	306	272	504
375	606	863	288	741	811
530	460	937	286	596	612
419	356	797	52	174	308
696	665	183	905	836	372
739	203	648	977	272	86
137	141	714	997	358	338
601	433	233	430	865	831
486	155	978	371	954	306
640	992	612	771	282	319
798	656	943	372	296	331
751	747	971	261	316	879
70	586	798	998	717	391
185	628	837	260	42	280
400	794	836	625	402	421
423	346	500	406	778	819
837	400	124	608	299	996
800	240	842	543	30	170
821	184	182	624	779	702
625	21	573	540	252	83
954	494	482	740	207	332
555	372	743	604	329	317
526	52	169	756	893	498
735	988	637	426	482	68
145	946	822	869	423	583
556	579	409	632	91	577
146	983	400	487	448	605
104	739	807	160	321	302
181	45	18	678	574	348
180	215	169	895	520	682
41	390	299	484	540	132
488	50	848	577	557	316
815	245	753	125	632	719
186	101	966	205	876	565
655	781	925	995	146	717
67	345	327	902	766	482
653	607	808	232	525	379
308	17	302	521	542	753
606	604	801	844	803	946
821	858	445	658	315	41
945	778	475	137	294	171
583	113	844	332	663	497
637	983	20	865	993	706
214	3	291	301	387	155
531	75	527	440	669	813
569	474	121	326	245	905
403	92	502	310	30	28
114	436	802	695	128	401
292	286	148	768	262	428
428	143	475	378	70	3
686	845	462	306	625	48
292	709	224	314	59	919
746	605	125	440	784	983
393	183	358	293	379	102
864	413	191	750	137	409
853	132	828	893	205	550
953	602	583	233	930	610
431	71	485	897	211	848
951	662	970	707	448	643
504	149	829	54	799	970
921	14	78	547	371	823
370	613	257	710	409	834
103	776	118	421	706	646
742	70	629	715	435	203
878	512	609	460	633	845
74	202	506	889	962	750
727	696	378	199	607	299
635	844	807	143	770	490
815	574	171	547	150	411
820	693	402	578	532	169
444	125	335	804	646	29
422	543	820	625	477	4
544	193	280	723	912	722
807	720	930	367	189	221
173	302	545	524	777	132
790	285	416	310	589	367
513	219	937	442	50	419
540	10	383	725	739	67
856	846	941	806	73	440
980	438	684	21	64	578
644	553	527	380	423	780
815	398	395	911	781	932
193	282	802	309	848	618
214	997	573	828	837	44
492	54	596	67	22	73
599	750	24	655	270	87
614	188	39	71	537	796
875	893	851	398	172	638
828	647	3	575	638	809
626	350	321	114	547	942
740	163	777	963	762	652
643	762	941	207	395	68
659	634	550	384	680	429
952	280	440	391	953	382
381	227	358	536	201	821
189	201	886	688	2	218
818	317	342	692	637	300
209	889	234	343	424	842
114	117	568	39	81	320
687	677	833	437	430	333
240	598	604	282	754	805
279	140	270	519	61	137
839	113	494	331	514	65
748	733	28	731	527	592
440	121	264	699	150	144
388	336	40	70	282	667
827	833	306	220	797	165
962	664	534	820	827	106
125	192	787	705	924	779
368	743	751	715	800	142
734	496	276	785	336	323
93	380	687	854	357	913
583	573	195	167	355	391
628	975	944	743	369	482
724	757	503	381	202	12
553	889	958	904	367	428
631	665	590	997	472	507
487	906	396	89	259	134
433	953	785	25	897	507
759	457	973	761	921	913
606	61	172	496	70	702
930	382	52	789	983	894
62	384	825	762	623	558
225	429	927	180	800	419
383	937	917	201	513	956
449	435	937	512	450	793
928	284	39	280	240	739
841	464	473	556	441	905
237	658	900	791	57	24
841	663	935	2	299	284
776	919	87	497	95	779
544	811	545	528	353	112
554	972	424	30	212	481
573	360	779	203	309	595
676	279	9	534	180	750
571	298	256	659	938	826
828	421	419	194	491	664
552	836	292	427	419	563
938	25	309	868	209	484
266	309	916	451	622	686
599	444	64	307	419	242
262	53	470	574	704	718
126	427	59	481	120	393
338	509	378	859	659	258
661	741	508	927	732	577
820	635	708	417	567	133
610	382	895	324	329	51
424	944	667	148	754	851
535	179	347	823	225	46
543	44	41	406	705	698
925	798	643	2	711	819
238	703	342	202	507	295
193	645	574	876	885	690
487	19	298	642	751	441
474	355	626	511	492	811
6	382	184	888	645	882
205	476	32	5	721	839
917	127	881	82	336	236
865	65	286	110	109	556
770	733	803	284	779	627
477	750	541	312	556	988
423	831	423	995	997	791
571	220	313	841	262	121
188	528	603	119	939	79
52	344	432	118	49	282
546	739	203	530	590	609
174	393	609	477	237	497
234	830	273	579	878	867
195	915	265	904	890	283
217	782	550	472	655	808
450	925	760	503	313	979
971	920	883	263	968	602
532	994	930	635	805	531
527	865	699	81	94	928
387	111	954	707	910	68
965	817	925	583	107	898
490	522	236	163	869	75
106	907	562	943	686	88
495	923	629	152	664	632
312	840	821	394	804	284
946	832	974	758	31	286
249	79	894	262	244	487
850	603	405	523	280	374
441	352	733	667	253	830
893	414	556	477	13	306
778	296	365	223	530	889
310	629	708	417	793	991
262	402	164	256	994	824
58	78	720	483	540	486
536	525	818	671	528	816
748	854	376	914	800	385
881	699	536	709	941	940
808	738	864	431	498	711
715	896	193	474	699	89
140	941	897	627	443	607
125	865	82	852	577	248
420	105	560	894	22	531
487	681	570	647	652	294
492	882	109	621	393	853
342	409	895	778	869	705
21	262	59	26	791	465
124	534	111	1000	279	142
371	406	801	279	22	690
154	691	394	829	577	507
277	522	831	246	878	511
395	435	919	812	482	540
582	406	475	989	86	194
979	288	986	669	513	332
927	403	815	730	33	675
625	601	709	293	181	255
650	818	936	392	367	154
864	288	879	482	359	759
824	33	887	766	622	781
527	430	872	770	595	784
513	999	901	449	281	371
214	204	960	58	195	675
534	807	346	158	918	305
746	729	854	197	929	307
616	385	218	926	848	293
904	210	742	120	709	378
684	988	945	891	933	157
916	178	686	974	211	817
34	734	904	924	267	952
932	803	943	866	560	914
836	742	925	490	525	466
909	284	76	903	876	755
275	854	69	618	65	222
602	463	751	668	888	428
410	92	343	717	281	184
418	125	874	52	839	810
706	185	299	287	138	342
196	851	124	954	766	164
717	702	302	928	97	353
516	357	341	196	249	216
928	162	271	427	376	886
715	45	963	704	883	940
193	674	406	132	501	428
811	952	369	120	892	536
644	83	81	825	272	895
232	477	990	638	882	583
764	806	326	784	597	994
756	410	678	840	33	247
592	600	709	131	506	645
158	414	521	177	428	991
312	52	695	832	487	763
236	355	520	919	940	235
555	324	419	883	998	138
338	560	381	838	14	430
365	674	50	533	691	206
909	982	410	401	144	198
837	670	72	813	567	322
293	378	546	273	185	100
188	268	731	513	262	547
335	929	194	413	41	380
127	833	9	426	513	808
221	694	677	461	476	344
967	769	987	726	163	20
664	30	657	596	860	77
415	453	861	506	308	692
614	572	957	885	145	616
345	934	467	217	869	676
202	852	651	835	953	955
902	990	26	774	151	472
695	15	416	909	29	9
469	459	147	625	652	512
601	566	310	270	563	461
578	261	446	397	472	969
315	439	749	356	875	626
570	51	491	181	114	173
811	882	296	455	862	716
622	519	286	766	97	939
519	249	270	988	361	371
441	597	69	475	701	53
389	17	128	972	103	374
569	533	155	391	804	620
733	804	690	546	540	362
657	901	503	965	716	94
490	128	31	494	593	862
232	730	313	940	274	222
162	380	142	139	52	869
721	85	107	911	739	851
672	566	210	379	590	244
552	397	640	805	129	592
448	980	337	671	659	301
430	380	480	218	494	436
99	760	724	182	903	460
34	446	395	13	534	554
206	348	940	578	801	22
854	455	622	650	861	947
427	448	531	635	576	670
280	652	832	869	374	108
140	519	290	167	767	636
378	631	402	982	922	738
318	706	658	709	848	853
106	601	179	968	570	408
443	366	902	465	47	390
665	839	596	435	883	927
546	276	555	900	123	935
308	864	729	178	868	262
21	109	495	343	470	631
920	27	22	558	231	864
10	704	491	769	130	166
354	234	546	230	368	393
333	339	75	356	493	998
955	533	542	909	688	74
454	265	784	439	131	76
816	103	295	197	235	50
214	155	451	559	594	590
346	751	648	347	218	66
710	698	504	755	804	202
781	562	257	369	179	885
803	262	654	459	416	556
647	762	8	712	502	665
604	980	132	786	968	620
955	757	213	470	274	536
534	903	894	799	955	314
758	674	791	857	529	477
281	120	668	443	80	826
26	988	907	146	172	608
426	662	657	769	868	704
37	997	718	556	778	271
152	51	726	524	309	480
906	564	283	412	772	935
440	387	53	627	365	933
582	972	641	329	810	458
956	697	379	43	666	343
465	645	654	57	352	230
798	771	272	565	182	853
291	999	74	897	664	466
652	660	571	383	31	226
361	991	176	163	37	318
946	496	337	85	803	701
307	77	33	87	282	798
565	966	762	244	487	565
892	381	735	726	722	712
186	483	946	253	698	657
448	959	258	502	379	614
899	593	662	246	951	309
593	247	502	205	219	982
521	108	609	65	73	497
744	530	550	467	305	986
109	584	554	516	483	762
841	236	635	171	300	181
312	816	477	438	381	703
541	761	432	293	623	941
256	949	87	189	388	195
504	832	511	187	432	240
996	907	611	651	48	944
728	966	412	969	559	78
557	784	330	174	852	984
229	34	187	330	8	261
42	359	726	12	815	839
158	860	657	912	218	552
928	592	51	960	315	188
209	189	748	773	94	860
456	299	474	305	405	202
701	84	760	628	192	116
835	620	80	581	160	347
506	297	473	179	505	31
420	32	682	370	248	695
120	278	514	955	344	245
770	971	249	617	724	894
325	656	786	82	554	553
997	553	288	895	9	447
276	250	596	717	556	316
203	157	739	895	90	418
455	376	828	118	788	33
961	837	366	987	701	958
29	523	336	265	643	973
236	231	685	52	62	159
546	558	905	304	957	772
490	390	226	728	421	345
969	824	782	724	666	19
840	980	959	588	338	991
217	156	723	465	468	362
287	491	198	180	252	870
596	460	274	380	738	921
445	676	537	567	25	295
79	71	999	895	293	275
798	629	259	49	950	719
279	940	897	866	230	899
830	76	329	321	584	327
303	182	30	663	970	129
694	153	312	276	541	907
629	626	774	629	230	5
1000	323	292	108	257	475
971	624	73	379	833	534
727	403	669	691	423	670
865	709	567	865	394	843
342	66	95	744	401	278
730	764	375	612	921	175
846	429	36	638	608	450
221	244	763	822	652	293
318	114	604	484	262	94
287	894	90	690	28	746
233	903	443	261	160	523
873	638	498	792	226	126
961	510	677	623	788	635
908	801	238	749	793	80
737	696	922	199	13	555
